 ,Player History Audit ,,,,,,,,,,,,,,,
Zach,3/18/2025 10:48:16,6606,Nolan Schanuel,LAA,1B,21,,,314,2024,MLB,Law-Abiding Citizens,Keeper Contract,[5] TC1,Admin,Keeper System Change
Zach,3/18/2025 10:48:16,7282,Shota Imanaga,CHC,SP,,,,65,,MLB,Hammers,Keeper Contract,[3] VC1,Admin,Keeper System Change
Zach,3/18/2025 10:48:16,7286,Jung Hoo Lee,SF,CF,,,,242,,MLB,Andromedans,Keeper Contract,[5] TC1,Admin,Keeper System Change
Zach,3/18/2025 10:48:16,7287,Yoshinobu Yamamoto,LAD,SP,,,,50,,MLB,Country Fried Lamb,Keeper Contract,[3] VC1,Admin,Keeper System Change
Zach,3/18/2025 10:48:16,6283,Tobias Myers,MIL,SP,,,,313,,MLB,Jepordizers!,Keeper Contract,[5] TC1,Admin,Keeper System Change
Zach,3/18/2025 10:48:16,6367,Tim Herrin,CLE,RP,26.8,,,929,,MLB,Rick Vaughn,Keeper Contract,[5] TC1,Admin,Keeper System Change
Zach,3/18/2025 10:48:16,6748,Ryan Walker,SF,RP,27.7,,26,123,,MLB,Hammers,Keeper Contract,[3] VC1,Admin,Keeper System Change
Zach,3/18/2025 10:48:16,6784,Lucas Erceg,KC,RP,28.3,,26,174,,MLB,Rick Vaughn,Keeper Contract,[5] TC1,Admin,Keeper System Change
Zach,3/18/2025 10:48:16,7488,Robert Garcia,TEX,RP,,,,469,,MLB,Andromedans,Keeper Contract,[5] TC1,Admin,Keeper System Change
Kyle,3/19/2025 20:30:59,3997,Marc Church,TEX,RHP,22,,,,,Farm,Andromedans,Purchased Contract,[7] P,Purchase,
Zach,3/22/2025 23:21:24,6868,Sawyer Gipson-Long,DET,SP,25,,,,,Farm,Weekend Warriors,Purchased Contract,[7] P,Waiver Purchase,Week 1 Auction
Zach,3/22/2025 23:21:24,7236,Gabriel Rincones,PHI,OF,,,11,,,Farm,Weekend Warriors,Purchased Contract,[7] P,Waiver Purchase,Week 1 Auction
Zach,3/22/2025 23:21:24,7335,Craig Yoho,MIL,RHP,,,20,,,Farm,Andromedans,Purchased Contract,[7] P,Waiver Purchase,Week 1 Auction
Zach,3/22/2025 23:21:24,6082,Logan Henderson,MIL,RHP,22,,21,,AAA,Farm,Hammers,Purchased Contract,[7] P,Waiver Purchase,Week 1 Auction
Zach,3/22/2025 23:21:24,6874,Cory Lewis,MIN,RHP,22,,21,,,Farm,Jepordizers!,Purchased Contract,[7] P,Waiver Purchase,Week 1 Auction
Zach,3/22/2025 23:21:24,7776,Shotaro Morii,ATH,SS,18,,,,,Farm,La Flama Blanca,Purchased Contract,[7] P,Waiver Purchase,Week 1 Auction
Kyle,3/25/2025 12:03:48,3455,Robert Hassell III,WSH,OF,23,,14,,AAA,Farm,Andromedans,Purchased Contract,[7] P,Purchase,
Kyle,3/27/2025 10:30:15,4030,Richard Fitts,BOS,RHP,23,,15,,,Farm,Andromedans,Purchased Contract,[7] P,Purchase,
Ben,3/27/2025 10:32:37,4030,Richard Fitts,BOS,RHP,23,,15,,,Farm,Weekend Warriors,Purchased Contract,[7] P,Trade,Trade
Zach,07/07/2025 12:00:00,6075,Edgardo Henriquez,LAD,RHP,21.1,,11,,,Farm,La Flama Blanca,Purchased Contract,[7] P,Auction,
Zach,07/07/2025 12:00:00,6869,Alan Roden,TOR,OF,23,,17,,,Farm,Country Fried Lamb,Purchased Contract,[7] P,Auction,
Zach,07/07/2025 12:00:00,7642,Tyson Neighbors,SD,RHP,,,10,,,Farm,Andromedans,Purchased Contract,[7] P,Auction,
Zach,07/07/2025 12:00:00,3730,Mason Montgomery,TB,LHP,23,,24,,,Farm,Whiz Kids,Purchased Contract,[7] P,Auction,
Zach,07/07/2025 12:00:00,7112,Cooper Ingle,CLE,C,23,2/23/2002,21,,,Farm,Country Fried Lamb,Purchased Contract,[7] P,Purchase,
Zach,07/07/2025 12:00:00,7624,Ryan Waldschmidt,AZ,OF,22,10/7/2002,6,,A,Farm,Country Fried Lamb,Purchased Contract,[7] P,Purchase,
Zach,4/11/2025 13:32:22,3982,Thomas Saggese,STL,2B,23,4/10/2002,5,,,Farm,Jepordizers!,Purchased Contract,[7] P,Purchase,
Zach,4/14/2025 9:50:26,2477,Evan Phillips,LAD,RP,30,9/11/1994,,,,MLB,Hammers,Keeper Contract,[5] TC1,Trade,
Zach,4/14/2025 9:50:26,2713,Jonathan India,KC,2B,30,12/15/1994,,,,MLB,Country Fried Lamb,Keeper Contract,[5] TC1,Trade,
Zach,4/14/2025 9:50:26,3482,Brady House,WSH,3B,21,6/4/2003,3,,,Farm,Hammers,Purchased Contract,[7] P,Trade,
Zach,4/14/2025 9:50:26,6677,Andrew Walters,CLE,RHP,,,24,,,Farm,Weekend Warriors,Purchased Contract,[7] P,Auction,Week 2 Auction
Zach,4/14/2025 9:50:26,3947,Hunter Barco,PIT,LHP,,,15,,,Farm,Hammers,Purchased Contract,[7] P,Auction,Week 2 Auction
Zach,4/14/2025 9:50:26,7330,Shane Smith,CWS,RHP,25,4/4/2000,,,AAA,Farm,Weekend Warriors,Purchased Contract,[7] P,Auction,Week 2 Auction
Zach,4/14/2025 9:50:26,6596,Brice Matthews,HOU,SS,,,2,,,Farm,Whiz Kids,Purchased Contract,[7] P,Auction,Week 2 Auction
Zach,4/14/2025 9:50:26,3647,Forrest Whitley,HOU,SP,27,9/15/1997,,,,Farm,The Bluke Blokes,Purchased Contract,[7] P,Auction,Week 2 Auction
Zach,4/21/2025 8:56:42,2979,Michael McGreevy,STL,RHP,24,7/8/2000,21,,,Farm,Whiz Kids,Purchased Contract,[7] P,Auction,Week 3 Auction
Zach,4/21/2025 8:56:42,4218,Cristian Mena,AZ,RHP,22,12/21/2002,12,,MLB,Farm,Hammers,Purchased Contract,[7] P,Auction,Week 3 Auction
Blake,4/24/2025 12:38:03,1909,Juan Soto,NYM,OF,26,10/25/1998,,,,MLB,Andromedans,Keeper Contract,[0] FC2,Trade,
Blake,4/24/2025 12:38:05,2184,Brent Rooker,OAK,OF,30,11/1/1994,,,,MLB,Whiz Kids,Keeper Contract,[3] VC1,Trade,
Blake,4/24/2025 12:38:08,3605,Spencer Steer,CIN,"1B, OF",27,12/7/1997,,,,MLB,Andromedans,Keeper Contract,[4] TC2,Trade,
Blake,4/24/2025 12:38:11,4026,Félix Bautista,BAL,RP,29,6/20/1995,,,,MLB,Andromedans,Keeper Contract,[4] TC2,Trade,
Blake,4/24/2025 12:38:14,7286,Jung Hoo Lee,SF,CF,26,8/20/1998,,,,MLB,Whiz Kids,Keeper Contract,[5] TC1,Trade,
Blake,4/24/2025 12:38:21,7335,Craig Yoho,MIL,RHP,25,10/23/1999,20,,,Farm,Whiz Kids,Purchased Contract,[7] P,Trade,
Zach,4/28/2025 11:03:15,3846,Kameron Misner,TB,OF,27,1/8/1998,,,,Farm,The Bluke Blokes,Purchased Contract,[7] P,Auction,Week 4 Auction
Zach,4/28/2025 11:03:15,4808,Tim Tawa,ARI,1B,,,,,AAA,Farm,La Flama Blanca,Purchased Contract,[7] P,Auction,Week 4 Auction
Zach,4/28/2025 11:03:15,6853,Connelly Early,BOS,LHP,,,,,,Farm,Hammers,Purchased Contract,[7] P,Auction,Week 4 Auction
Blake,4/28/2025 11:37:46,3613,Joey Cantillo,CLE,LHP,25,12/18/1999,14,,,Farm,Jepordizers!,Purchased Contract,[7] P,Purchase,
Ben,5/1/2025 11:17:57,2437,Edwin Díaz,NYM,RP,31,3/22/1994,,,,MLB,Andromedans,Keeper Contract,[3] VC1,Trade,
Ben,5/1/2025 11:18:01,2620,Jared Jones,PIT,SP,23,8/6/2001,,,2024,MLB,Weekend Warriors,Keeper Contract,[5] TC1,Trade,
Ben,5/1/2025 11:18:05,3522,Colson Montgomery,CWS,SS,23,2/27/2002,2,,AAA,Farm,Weekend Warriors,Purchased Contract,[7] P,Trade,
Ben,5/1/2025 11:18:01,1950,George Springer,TOR,OF,35,9/19/1989,,,,MLB,Andromedans,Keeper Contract,[5] TC1,Trade,
Ben,5/1/2025 11:18:07,2500,Gavin Lux,CIN,2B,27,11/23/1997,,,,MLB,La Flama Blanca,Keeper Contract,[5] TC1,Trade,
Ben,5/1/2025 11:18:01,3454,Zac Veen,COL,OF,23,12/12/2001,5,,AAA,Farm,Andromedans,Purchased Contract,[7] P,Trade,
Ben,5/1/2025 11:18:05,4048,Matt Brash,SEA,RP,26,5/12/1998,,,,MLB,Rick Vaughn,Keeper Contract,[5] TC1,Trade,
Zach,5/5/2025 14:02:13,2674,Joe Mack,MIA,C,,,13,,,Farm,Whiz Kids,Purchased Contract,[7] P,Auction,Week 5 Auction
Zach,5/5/2025 14:02:13,7569,Otto Kemp,PHI,3B,,,,,,Farm,Weekend Warriors,Purchased Contract,[7] P,Auction,Week 5 Auction
Zach,5/5/2025 14:02:13,7692,Dasan Hill,MIN,LHP,,,13,,,Farm,Rick Vaughn,Purchased Contract,[7] P,Auction,Week 5 Auction
Zach,5/6/2025 12:00:00,5829,Caleb Durbin,MIL,2B,25,2/22/2000,,,AAA,Farm,Hammers,Purchased Contract,[7] P,Purchase,
Zach,5/13/2025 16:45:03,7283,Sean Linan,LAD,RHP,20,11/7/2004,,,,Farm,Btwn2Jackies,Purchased Contract,[7] P,Auction,Week 6 Auction
Zach,5/19/2025 8:52:39,5738,Colton Gordon,HOU,LHP,,,20,,,Farm,Andromedans,Purchased Contract,[7] P,Auction,Week 7 Auction
Zach,5/19/2025 8:52:39,3575,Matthew Lugo,LAA,3B,,,14,,AAA,Farm,Hammers,Purchased Contract,[7] P,Purchase,
Blake,5/20/2025 16:55:37,1941,Corey Seager,TEX,SS,31,4/27/1994,,,,MLB,Hammers,Keeper Contract,[1] FC1,Trade,
Blake,5/20/2025 16:55:40,2844,Kris Bubic,KC,RP,27,8/19/1997,,,,MLB,Country Fried Lamb,Keeper Contract,[5] TC1,Trade,
Blake,5/20/2025 16:55:41,3213,Sean Murphy,ATL,C,30,10/10/1994,,,,MLB,Hammers,Keeper Contract,[5] TC1,Trade,
Blake,5/20/2025 16:55:42,3556,AJ Smith-Shawver,ATL,RHP,22,11/20/2002,1,,,Farm,Hammers,Purchased Contract,[7] P,Trade,
Blake,5/20/2025 16:55:44,4283,Adley Rutschman,BAL,C,27,2/6/1998,,,,MLB,Country Fried Lamb,Keeper Contract,[3] VC1,Trade,
Blake,5/20/2025 16:55:45,4324,Geraldo Perdomo,AZ,SS,25,10/22/1999,,,,MLB,Country Fried Lamb,,[5] TC1,Trade,
Blake,5/20/2025 16:57:48,2916,Luke Weaver,NYY,RP,31,8/21/1993,,,,MLB,Whiz Kids,Keeper Contract,[5] TC1,Trade,
Blake,5/20/2025 16:57:49,3934,Noah Schultz,CWS,LHP,21,8/5/2003,1,,,Farm,Rick Vaughn,Purchased Contract,[7] P,Trade,
Blake,5/20/2025 16:57:50,6784,Lucas Erceg,KC,RP,30,5/1/1995,26,,,MLB,Whiz Kids,Keeper Contract,[5] TC1,Trade,
Blake,5/20/2025 17:10:01,1876,Jacob deGrom,TEX,SP,36,6/19/1988,,59,,MLB,Whiz Kids,Keeper Contract,[3] VC1,Trade,
Blake,5/20/2025 17:10:03,1981,Tommy Edman,LAD,"SS, CF",30,5/9/1995,,185,,MLB,Country Fried Lamb,Keeper Contract,[4] TC2,Trade,
Blake,5/20/2025 17:10:04,2165,Brady Singer,CIN,SP,28,8/4/1996,,292,,MLB,Country Fried Lamb,,[5] TC1,Trade,
Blake,5/20/2025 17:10:05,3895,Justin Crawford,PHI,OF,,,2,67,AA,Farm,Country Fried Lamb,Purchased Contract,[7] P,Trade,
Blake,5/20/2025 17:16:35,2409,Drew Rasmussen,TB,"SP, RP",29,7/27/1995,,,,MLB,not much of a donkey,Keeper Contract,[5] TC1,Trade,
Blake,5/20/2025 17:16:36,3886,Termarr Johnson,PIT,2B,,,4,,,Farm,not much of a donkey,Purchased Contract,[7] P,Trade,
Blake,5/20/2025 17:16:38,5996,Agustin Ramirez,MIA,C,23,9/10/2001,5,,,Farm,Andromedans,Purchased Contract,[7] P,Trade,
Blake,5/20/2025 17:16:38,6805,George Klassen,LAA,RHP,,,4,,AA,Farm,not much of a donkey,Purchased Contract,[7] P,Trade,
Blake,5/20/2025 17:19:16,3014,Mitch Keller,PIT,SP,29,4/4/1996,,,,MLB,Andromedans,,[5] TC1,Trade,
Blake,5/20/2025 17:23:43,6149,Rayner Arias,SF,OF,,,8,,CPX,Farm,,,[7] P,Drop,Released for WB
Blake,5/20/2025 17:23:43,7708,Logan Evans,SEA,RHP,23,6/5/2001,8,,,Farm,Hammers,Purchased Contract,[7] P,Purchase,
Blake,5/22/2025 21:10:37,6530,Chase Meidroth,CWS,SS,23,7/23/2001,13,,AAA,Farm,Andromedans,Farm Contract,[7] P,Trade,
Blake,5/22/2025 21:10:37,7631,Brody Brecht,COL,RHP,,,9,,,Farm,Law-Abiding Citizens,Farm Contract,[7] P,Trade,
Zach,5/26/2025 12:36:33,7608,Luis Pena,MIL,SS,,,16,,,Farm,Weekend Warriors,Purchased Contract,[7] P,Auction,Week 8 Auction
Zach,5/26/2025 12:37:31,7359,Juan Mateo,ATL,SS,,5/22/2007,,,,Farm,Andromedans,Purchased Contract,[7] P,Auction,Week 8 Auction
Zach,5/26/2025 12:47:42,3486,Mick Abel,PHI,RHP,23,8/18/2001,12,,AAA,Farm,Law-Abiding Citizens,Purchased Contract,[7] P,Purchase,
Zach,5/26/2025 12:51:02,3944,Jacob Melton,HOU,OF,24,9/7/2000,1,,,Farm,The Bluke Blokes,Purchased Contract,[7] P,Purchase,
Zach,5/26/2025 12:51:02,3944,Jacob Melton,HOU,OF,24,9/7/2000,1,,,Farm,Weekend Warriors,Purchased Contract,[7] P,Trade,
Zach,5/26/2025 12:51:02,1924,Yu Darvish,SD,SP,38,8/16/1986,,,,MLB,The Bluke Blokes,Keeper Contract,[5] TC1,Trade,
Zach,5/31/2025 7:28:10,7179,Hayden Harris,ATL,LHP,,,17,,,Farm,Country Fried Lamb,Purchased Contract,[7] P,Auction,Week 9 Auction
Zach,6/6/2025 9:15:50,3903,Chase DeLauter,CLE,OF,23,10/8/2001,2,,,Farm,Andromedans,Purchased Contract,[7] P,Trade,
Zach,6/6/2025 9:15:50,2501,Gavin Sheets,CWS,"1B,OF",29,4/23/1996,,,,MLB,Andromedans,,[5] TC1,Trade,
Zach,6/6/2025 9:15:50,3489,Vinnie Pasquantino,KC,1B,27,10/10/1997,,,,MLB,Andromedans,Keeper Contract,[3] VC1,Trade,
Zach,6/6/2025 9:15:50,2974,Michael King,SD,SP,30,5/25/1995,,,,MLB,Country Fried Lamb,Keeper Contract,[3] VC1,Trade,
Zach,6/6/2025 9:15:50,2984,Michael Wacha,KC,SP,33,7/1/1991,,,,MLB,Country Fried Lamb,,[5] TC1,Trade,
Zach,6/6/2025 9:15:50,1986,Vladimir Guerrero Jr.,TOR,"1B, 3B",26,3/16/1999,,,,MLB,Country Fried Lamb,Keeper Contract,[1] FC1,Trade,
Zach,6/6/2025 9:15:50,3466,Tyler Soderstrom,OAK,1B,23,11/24/2001,1,,2023,MLB,Weekend Warriors,Keeper Contract,[5] TC1,Trade,
Zach,6/6/2025 9:15:50,2844,Kris Bubic,KC,RP,27,8/19/1997,,,,MLB,Weekend Warriors,Keeper Contract,[5] TC1,Trade,
Zach,6/6/2025 9:15:50,7624,Ryan Waldschmidt,AZ,OF,22,10/7/2002,6,,A,Farm,Weekend Warriors,Purchased Contract,[7] P,Trade,
Zach,6/6/2025 9:15:50,6597,Travis Sykora,WSH,RHP,,,17,,,Farm,Weekend Warriors,Purchased Contract,[7] P,Trade,
Zach,6/6/2025 10:01:53,6530,Chase Meidroth,CWS,SS,23,7/23/2001,13,,AAA,Farm,Andromedans,Purchased Contract,[7] P,Purchase,
Zach,6/6/2025 10:01:53,3454,Zac Veen,COL,OF,23,12/12/2001,5,,AAA,Farm,La Flama Blanca,Purchased Contract,[7] P,Trade,
Zach,6/6/2025 10:01:53,3875,Jarlin Susana,WSH,RHP,,,7,,,Farm,La flama Blanca,Purchased Contract,[7] P,Trade,
Zach,6/6/2025 10:01:53,2952,Matt McLain,CIN,"2B, SS",25,8/6/1999,,,,MLB,Andromedans,Keeper Contract,[4] TC2,Trade,
Zach,6/6/2025 10:01:53,2907,Luis Robert,CWS,CF,27,8/3/1997,,,,MLB,Andromedans,Keeper Contract,[5] TC1,Trade,
Zach,6/6/2025 10:01:53,3903,Chase DeLauter,CLE,OF,23,10/8/2001,2,,,Farm,Weekend Warriors,Purchased Contract,[7] P,Trade,
Zach,6/6/2025 10:01:53,6530,Chase Meidroth,CWS,SS,23,7/23/2001,13,,AAA,Farm,Weekend Warriors,Purchased Contract,[7] P,Trade,
Zach,6/6/2025 10:01:53,3556,AJ Smith-Shawver,ATL,RHP,22,11/20/2002,1,,,MLB,,,[6] TCR,Graduate,
Zach,6/6/2025 10:01:53,3618,Jhonkensy Noel,CLE,OF,23,7/15/2001,18,,XCD,MLB,,,[6] TCR,Graduate,
Zach,6/6/2025 10:01:53,3456,Jackson Jobe,DET,RHP,22,7/30/2002,1,,,MLB,Weekend Warriors,Keeper Contract,[6] TCR,Graduate,
Zach,6/6/2025 10:01:53,7330,Shane Smith,CWS,RHP,25,4/4/2000,,,AAA,MLB,Weekend Warriors,Keeper Contract,[6] TCR,Graduate,
Zach,6/6/2025 10:01:53,6035,Ryan Ritter,COL,SS,,,25,,AA,Farm,Andromedans,Purchased Contract,[7] P,Auction,Week 10 Auction 
Zach,6/6/2025 10:01:53,6963,Luis Mey,CIN,RHP,,,,,AA,Farm,La Flama Blanca,Purchased Contract,[7] P,Auction,Week 10 Auction 
Zach,6/9/2025 17:29:57,3805,Will Wagner,TOR,3B,26,7/29/1998,25,,,MLB,,,[5] TC1,Graduate,
Ben,6/17/2025 10:41:20,6665,Aroon Escobar,PHI,2B,,,22,,CPX,Farm,La Flama Blanca,Purchased Contract,[7] P,Auction,Week 11 Auction 
Ben,6/17/2025 10:41:22,7605,Mike Sirota,LAD,OF,,,22,,,Farm,Whiz Kids,Purchased Contract,[7] P,Auction,Week 11 Auction 
Ben,6/19/2025 16:33:02,6752,Grant Taylor,CWS,RHP,23,5/20/2002,8,241,,Farm,not much of a donkey,Purchased Contract,[7] P,Purchase,
Zach,6/23/2025 11:39:01,7304,Didier Fuentes,ATL,RHP,,,,,,Farm,Country Fried Lamb,Purchased Contract,[7] P,Auction,Week 12 Auction
Zach,6/23/2025 11:39:01,7646,James Tibbs III,SF,OF,,,4,,A+,Farm,Whiz Kids,Purchased Contract,[7] P,Auction,Week 12 Auction
Zach,6/23/2025 11:39:01,7705,Gage Jump,ATH,LHP,,,13,,,Farm,Weekend Warriors,Purchased Contract,[7] P,Auction,Week 12 Auction
Zach,6/23/2025 11:39:01,7743,Jonathan Long,CHC,1B,,,,,,Farm,Andromedans,Purchased Contract,[7] P,Auction,Week 12 Auction
Blake,7/3/2025 17:11:16,1907,Jose Altuve,HOU,2B,35,5/6/1990,,,,MLB,Law-Abiding Citizens,Keeper Contract,[3] VC1,Trade,
Blake,7/3/2025 17:11:16,3437,Grayson Rodriguez,BAL,SP,25,11/16/1999,,,,MLB,Andromedans,Keeper Contract,[4] TC2,Trade,
Blake,7/3/2025 17:11:16,4014,Reid Detmers,LAA,SP,25,7/8/1999,,,,MLB,Andromedans,Keeper Contract,[5] TC1,Trade,
Blake,7/3/2025 17:20:32,2448,Emmanuel Clase,CLE,RP,27,3/18/1998,,,,MLB,Law-Abiding Citizens,Keeper Contract,[4] TC2,Trade,
Blake,7/3/2025 17:20:32,3486,Mick Abel,PHI,RHP,23,8/18/2001,12,,AAA,Farm,The Bluke Blokes,Purchased Contract,[7] P,Trade,
Blake,7/3/2025 17:20:32,1880,Nolan Arenado,STL,3B,34,4/16/1991,,,,MLB,The Bluke Blokes,Keeper Contract,[5] TC1,Trade,
Blake,7/3/2025 17:20:32,1937,Chris Sale,ATL,SP,36,3/30/1989,,,,MLB,Hammers,Keeper Contract,[1] FC1,Trade,
Blake,7/3/2025 17:20:32,1967,Mike Trout,LAA,CF,33,8/7/1991,,,,MLB,The Bluke Blokes,Keeper Contract,[3] VC1,Trade,
Blake,7/3/2025 17:25:01,2870,Lance McCullers Jr.,HOU,SP,31,10/2/1993,,,,MLB,The Bluke Blokes,,[5] TC1,Trade,
Blake,7/3/2025 17:25:01,2946,Matt Chapman,SF,3B,32,4/28/1993,,,,MLB,Hammers,Keeper Contract,[5] TC1,Trade,
Blake,7/3/2025 17:25:01,4273,Hunter Gaddis,CLE,RP,27,4/9/1998,,,,MLB,The Bluke Blokes,Keeper Contract,[5] TC1,Trade,
Blake,7/3/2025 17:25:01,6577,Rhett Lowder,CIN,RHP,23,3/8/2002,2,,,Farm,The Bluke Blokes,Purchased Contract,[7] P,Trade,
Blake,7/3/2025 17:25:01,6853,Connelly Early,BOS,LHP,,,,,,Farm,The Bluke Blokes,Purchased Contract,[7] P,Trade,
Blake,7/3/2025 17:25:01,1918,Shane Bieber,CLE,SP,30,5/31/1995,,,,MLB,Rick Vaughn,Keeper Contract,[5] TC1,Trade,
Blake,7/3/2025 17:25:01,1943,Dylan Cease,SD,SP,29,12/28/1995,,,,MLB,Law-Abiding Citizens,Keeper Contract,[3] VC1,Trade,
Blake,7/3/2025 17:25:01,2239,Casey Mize,DET,SP,28,5/1/1997,,,,MLB,Law-Abiding Citizens,,[5] TC1,Trade,
Blake,7/3/2025 17:25:01,3472,Colton Cowser,BAL,CF,25,3/20/2000,,,2023,MLB,Rick Vaughn,Keeper Contract,[5] TC1,Trade,
Blake,7/3/2025 17:25:01,3779,Bubba Chandler,PIT,RHP,22,9/14/2002,1,,,Farm,Rick Vaughn,Purchased Contract,[7] P,Trade,
Blake,7/3/2025 17:25:01,7591,Carson Benge,NYM,OF,,,9,,,Farm,Rick Vaughn,Farm Contract,[7] P,Trade,
Blake,7/3/2025 17:25:01,7591,Carson Benge,NYM,OF,,,9,,,Farm,Rick Vaughn,Purchased Contract,[7] P,Purchase,
Blake,7/3/2025 17:25:01,2278,Clay Holmes,NYM,RP,32,3/27/1993,,,,MLB,Andromedans,Keeper Contract,[5] TC1,Trade,
Blake,7/3/2025 17:25:01,3437,Grayson Rodriguez,BAL,SP,25,11/16/1999,,,,MLB,Rick Vaughn,Keeper Contract,[4] TC2,Trade,
Blake,7/3/2025 17:25:01,3612,Andrew Abbott,CIN,SP,26,6/1/1999,,,,MLB,Rick Vaughn,,[5] TC1,Trade,
Blake,7/3/2025 17:25:01,3643,Reese Olson,DET,SP,25,7/31/1999,14,,,MLB,Andromedans,Keeper Contract,[5] TC1,Trade,
Blake,7/3/2025 17:25:01,6069,Joe Boyle,OAK,RHP,25,8/14/1999,9,,,Farm,Andromedans,,[7] P,Trade,
Blake,7/3/2025 17:39:50,3930,Brandon Sproat,NYM,RHP,24,9/17/2000,5,,,Farm,Andromedans,,[5] TC1,Trade,
Blake,7/3/2025 17:39:53,3014,Mitch Keller,PIT,SP,29,4/4/1996,,,,MLB,Country Fried Lamb,,[5] TC1,Trade,
Blake,7/3/2025 17:39:54,3538,Slade Cecconi,AZ,SP,26,6/24/1999,,,,Farm,Andromedans,,[7] P,Trade,
Blake,7/3/2025 17:44:42,3527,Adael Amador,COL,2B,22,4/11/2003,3,,MLB,Farm,,,[6] TCR,Graduate,
Blake,7/3/2025 17:44:42,6869,Alan Roden,TOR,OF,25,12/22/1999,17,,,Farm,,,[6] TCR,Graduate,
Blake,7/3/2025 17:44:42,3874,Cristhian Vaquero,WSH,OF,,,12,,,Farm,,,[7] P,Drop,
Blake,7/3/2025 17:44:42,5829,Caleb Durbin,MIL,2B,25,2/22/2000,,,AAA,Farm,,,[6] TCR,Graduate,
Blake,7/3/2025 17:44:42,1936,Chris Bassitt,TOR,SP,36,2/22/1989,,,,MLB,The Bluke Blokes,,[5] TC1,Trade,
Blake,7/3/2025 17:44:42,3854,Lawrence Butler,OAK,OF,24,7/10/2000,,,XCD,MLB,Rick Vaughn,Keeper Contract,[5] TC1,Trade,
Blake,7/3/2025 17:44:42,3441,Anthony Volpe,NYY,SS,24,4/28/2001,,,,MLB,Whiz Kids,Keeper Contract,[5] TC1,Trade,
Blake,7/3/2025 17:44:42,3436,Corbin Carroll,AZ,CF,24,8/21/2000,,,,MLB,Law-Abiding Citizens,Keeper Contract,[4] TC2,Trade,
Blake,7/3/2025 17:44:42,2974,Michael King,SD,SP,30,5/25/1995,,,,MLB,Law-Abiding Citizens,Keeper Contract,[3] VC1,Trade,
Blake,7/3/2025 17:44:42,2984,Michael Wacha,KC,SP,34,7/1/1991,,,,MLB,Law-Abiding Citizens,,[5] TC1,Trade,
Blake,7/3/2025 17:44:42,4040,MacKenzie Gore,WSH,SP,26,2/24/1999,,,,MLB,Country Fried Lamb,Keeper Contract,[5] TC1,Trade,
Blake,7/3/2025 18:01:40,1883,Cody Bellinger,NYY,"1B, CF",29,7/13/1995,,,,MLB,Whiz Kids,Keeper Contract,[3] VC1,Trade,
Blake,7/3/2025 18:01:42,1887,Blake Snell,LAD,SP,32,12/4/1992,,,,MLB,Law-Abiding Citizens,Keeper Contract,[3] VC1,Trade,
Blake,7/3/2025 18:01:43,4306,Bryson Stott,PHI,"2B, SS",27,10/6/1997,,,,MLB,Law-Abiding Citizens,Keeper Contract,[3] VC1,Trade,
Blake,7/3/2025 18:01:43,1964,Marcus Semien,TEX,2B,34,9/17/1990,,,,MLB,Whiz Kids,Keeper Contract,[5] TC1,Trade,
Blake,7/3/2025 18:04:27,1930,Bryan Reynolds,PIT,CF,30,1/27/1995,,,,MLB,Andromedans,Keeper Contract,[5] TC1,Trade,
Blake,7/3/2025 18:04:28,1978,Sean Manaea,NYM,SP,33,2/1/1992,,,,MLB,Andromedans,Keeper Contract,[5] TC1,Trade,
Blake,7/3/2025 18:04:28,3551,Spencer Schwellenbach,ATL,SP,25,5/31/2000,,,2025,MLB,Rick Vaughn,Keeper Contract,[5] TC1,Trade,
Blake,7/3/2025 18:04:28,4462,Ceddanne Rafaela,BOS,"2B, SS, CF",24,9/18/2000,,,2023,MLB,Rick Vaughn,Keeper Contract,[5] TC1,Trade,
Blake,7/3/2025 18:04:28,1916,Raisel Iglesias,ATL,RP,35,1/4/1990,,,,MLB,Andromedans,Keeper Contract,[4] TC2,Trade,
Blake,7/3/2025 18:06:19,2109,Anthony Santander,TOR,OF,30,10/19/1994,,,,MLB,Rick Vaughn,Keeper Contract,[4] TC2,Trade,
Blake,7/3/2025 18:06:19,3437,Grayson Rodriguez,BAL,SP,25,11/16/1999,,,,MLB,La Flama Blanca,Keeper Contract,[4] TC2,Trade,
Blake,7/3/2025 18:07:09,3613,Joey Cantillo,CLE,LHP,25,12/18/1999,14,,,Farm,Jepordizers!,Purchased Contract,[7] P,Purchase,
Ben,7/5/2025 12:13:53,1903,Brandon Woodruff,MIL,SP,32,2/10/1993,,,,MLB,La Flama Blanca,Keeper Contract,[4] TC2,Trade,
Ben,7/5/2025 12:13:55,3464,Taj Bradley,TB,SP,24,3/20/2001,,,,MLB,La Flama Blanca,Keeper Contract,[5] TC1,Trade,
Ben,7/5/2025 12:17:39,4085,Cole Ragans,KC,SP,27,12/12/1997,,,,MLB,not much of a donkey,Keeper Contract,[3] VC1,Trade,
Ben,7/5/2025 12:17:39,4333,Kerry Carpenter,DET,OF,27,9/2/1997,,,,MLB,not much of a donkey,Keeper Contract,[5] TC1,Trade,
Ben,7/5/2025 12:17:39,7600,Cam Smith,HOU,3B,22,2/22/2003,8,,AA,Farm,Rick Vaughn,Purchased Contract,[7] P,Trade,
